MCS	AvgNutrientConcentration	AvgUptake
107300	7.006492321624085e-43	2.9999999999999963e-05
107400	7.006492321624085e-43	2.9999999999999963e-05
107500	7.006492321624085e-43	2.9999999999999963e-05
107600	7.006492321624085e-43	2.9999999999999963e-05
107700	7.006492321624085e-43	2.9999999999999963e-05
107800	7.006492321624085e-43	2.9999999999999963e-05
107900	7.006492321624085e-43	2.9999999999999963e-05
108000	7.006492321624085e-43	2.9999999999999963e-05
108100	7.006492321624085e-43	2.9999999999999963e-05
108200	7.006492321624085e-43	2.9999999999999963e-05
108300	7.006492321624085e-43	2.9999999999999963e-05
108400	7.006492321624085e-43	2.9999999999999963e-05
108500	7.006492321624085e-43	2.9999999999999963e-05
108600	7.006492321624085e-43	2.9999999999999963e-05
108700	7.006492321624085e-43	2.9999999999999963e-05
108800	7.006492321624085e-43	2.9999999999999963e-05
108900	7.006492321624085e-43	2.9999999999999963e-05
109000	7.006492321624085e-43	2.9999999999999963e-05
109100	7.006492321624085e-43	2.9999999999999963e-05
109200	7.006492321624085e-43	2.9999999999999963e-05
109300	7.006492321624085e-43	2.9999999999999963e-05
109400	7.006492321624085e-43	2.9999999999999963e-05
109500	7.006492321624085e-43	2.9999999999999963e-05
109600	7.006492321624085e-43	2.9999999999999963e-05
109700	7.006492321624085e-43	2.9999999999999963e-05
109800	7.006492321624085e-43	2.9999999999999963e-05
109900	7.006492321624085e-43	2.9999999999999963e-05
110000	7.006492321624085e-43	2.9999999999999963e-05
110100	7.006492321624085e-43	2.9999999999999963e-05
110200	7.006492321624085e-43	2.9999999999999963e-05
110300	7.006492321624085e-43	2.9999999999999963e-05
110400	7.006492321624085e-43	2.9999999999999963e-05
110500	7.006492321624085e-43	2.9999999999999963e-05
110600	7.006492321624085e-43	2.9999999999999963e-05
110700	7.006492321624085e-43	2.9999999999999963e-05
110800	7.006492321624085e-43	2.9999999999999963e-05
110900	7.006492321624085e-43	2.9999999999999963e-05
111000	7.006492321624085e-43	2.9999999999999963e-05
111100	7.006492321624085e-43	2.9999999999999963e-05
111200	7.006492321624085e-43	2.9999999999999963e-05
111300	7.006492321624085e-43	2.9999999999999963e-05
111400	7.006492321624085e-43	2.9999999999999963e-05
111500	7.006492321624085e-43	2.9999999999999963e-05
111600	7.006492321624085e-43	2.9999999999999963e-05
111700	7.006492321624085e-43	2.9999999999999963e-05
111800	7.006492321624085e-43	2.9999999999999963e-05
111900	7.006492321624085e-43	2.9999999999999963e-05
112000	7.006492321624085e-43	2.9999999999999963e-05
112100	7.006492321624085e-43	2.9999999999999963e-05
112200	7.006492321624085e-43	2.9999999999999963e-05
112300	7.006492321624085e-43	2.9999999999999963e-05
112400	7.006492321624085e-43	2.9999999999999963e-05
112500	7.006492321624085e-43	2.9999999999999963e-05
112600	7.006492321624085e-43	2.9999999999999963e-05
112700	7.006492321624085e-43	2.9999999999999963e-05
112800	7.006492321624085e-43	2.9999999999999963e-05
112900	7.006492321624085e-43	2.9999999999999963e-05
113000	7.006492321624085e-43	2.9999999999999963e-05
113100	7.006492321624085e-43	2.9999999999999963e-05
113200	7.006492321624085e-43	2.9999999999999963e-05
113300	7.006492321624085e-43	2.9999999999999963e-05
113400	7.006492321624085e-43	2.9999999999999963e-05
113500	7.006492321624085e-43	2.9999999999999963e-05
113600	7.006492321624085e-43	2.9999999999999963e-05
113700	7.006492321624085e-43	2.9999999999999963e-05
113800	7.006492321624085e-43	2.9999999999999963e-05
113900	7.006492321624085e-43	2.9999999999999963e-05
114000	7.006492321624085e-43	2.9999999999999963e-05
114100	7.006492321624085e-43	2.9999999999999963e-05
114200	7.006492321624085e-43	2.9999999999999963e-05
114300	7.006492321624085e-43	2.9999999999999963e-05
114400	7.006492321624085e-43	2.9999999999999963e-05
114500	7.006492321624085e-43	2.9999999999999963e-05
114600	7.006492321624085e-43	2.9999999999999963e-05
114700	7.006492321624085e-43	2.9999999999999963e-05
114800	7.006492321624085e-43	2.9999999999999963e-05
114900	7.006492321624085e-43	2.9999999999999963e-05
115000	7.006492321624085e-43	2.9999999999999963e-05
115100	7.006492321624085e-43	2.9999999999999963e-05
115200	7.006492321624085e-43	2.9999999999999963e-05
115300	7.006492321624085e-43	2.9999999999999963e-05
115400	7.006492321624085e-43	2.9999999999999963e-05
115500	7.006492321624085e-43	2.9999999999999963e-05
115600	7.006492321624085e-43	2.9999999999999963e-05
115700	7.006492321624085e-43	2.9999999999999963e-05
115800	7.006492321624085e-43	2.9999999999999963e-05
115900	7.006492321624085e-43	2.9999999999999963e-05
116000	7.006492321624085e-43	2.9999999999999963e-05
116100	7.006492321624085e-43	2.9999999999999963e-05
116200	7.006492321624085e-43	2.9999999999999963e-05
116300	7.006492321624085e-43	2.9999999999999963e-05
116400	7.006492321624085e-43	2.9999999999999963e-05
116500	7.006492321624085e-43	2.9999999999999963e-05
116600	7.006492321624085e-43	2.9999999999999963e-05
116700	7.006492321624085e-43	2.9999999999999963e-05
116800	7.006492321624085e-43	2.9999999999999963e-05
116900	7.006492321624085e-43	2.9999999999999963e-05
117000	7.006492321624085e-43	2.9999999999999963e-05
117100	7.006492321624085e-43	2.9999999999999963e-05
117200	7.006492321624085e-43	2.9999999999999963e-05
117300	7.006492321624085e-43	2.9999999999999963e-05
117400	7.006492321624085e-43	2.9999999999999963e-05
117500	7.006492321624085e-43	2.9999999999999963e-05
117600	7.006492321624085e-43	2.9999999999999963e-05
117700	7.006492321624085e-43	2.9999999999999963e-05
117800	7.006492321624085e-43	2.9999999999999963e-05
117900	7.006492321624085e-43	2.9999999999999963e-05
118000	7.006492321624085e-43	2.9999999999999963e-05
118100	7.006492321624085e-43	2.9999999999999963e-05
118200	7.006492321624085e-43	2.9999999999999963e-05
118300	7.006492321624085e-43	2.9999999999999963e-05
118400	7.006492321624085e-43	2.9999999999999963e-05
118500	7.006492321624085e-43	2.9999999999999963e-05
118600	7.006492321624085e-43	2.999999999999996e-05
118700	7.006492321624085e-43	2.999999999999996e-05
118800	7.006492321624085e-43	2.9999999999999957e-05
118900	7.006492321624085e-43	2.9999999999999957e-05
119000	7.006492321624085e-43	2.9999999999999957e-05
119100	7.006492321624085e-43	2.9999999999999957e-05
119200	7.006492321624085e-43	2.9999999999999957e-05
119300	7.006492321624085e-43	2.9999999999999957e-05
119400	7.006492321624085e-43	2.9999999999999957e-05
119500	7.006492321624085e-43	2.9999999999999957e-05
119600	7.006492321624085e-43	2.9999999999999957e-05
119700	7.006492321624085e-43	2.9999999999999957e-05
119800	7.006492321624085e-43	2.9999999999999957e-05
119900	7.006492321624085e-43	2.9999999999999957e-05
120000	7.006492321624085e-43	2.9999999999999957e-05
120100	7.006492321624085e-43	2.9999999999999953e-05
120200	7.006492321624085e-43	2.9999999999999953e-05
120300	7.006492321624085e-43	2.9999999999999953e-05
120400	7.006492321624085e-43	2.9999999999999953e-05
120500	7.006492321624085e-43	2.9999999999999953e-05
120600	7.006492321624085e-43	2.9999999999999953e-05
120700	7.006492321624085e-43	2.9999999999999953e-05
120800	7.006492321624085e-43	2.9999999999999953e-05
120900	7.006492321624085e-43	2.9999999999999953e-05
121000	7.006492321624085e-43	2.9999999999999953e-05
121100	7.006492321624085e-43	2.9999999999999953e-05
121200	7.006492321624085e-43	2.9999999999999953e-05
121300	7.006492321624085e-43	2.9999999999999953e-05
121400	7.006492321624085e-43	2.9999999999999953e-05
121500	7.006492321624085e-43	2.9999999999999953e-05
121600	7.006492321624085e-43	2.9999999999999953e-05
121700	7.006492321624085e-43	2.9999999999999953e-05
121800	7.006492321624085e-43	2.9999999999999953e-05
121900	7.006492321624085e-43	2.9999999999999953e-05
122000	7.006492321624085e-43	2.9999999999999953e-05
122100	7.006492321624085e-43	2.9999999999999953e-05
122200	7.006492321624085e-43	2.9999999999999953e-05
122300	7.006492321624085e-43	2.9999999999999953e-05
122400	7.006492321624085e-43	2.9999999999999953e-05
122500	7.006492321624085e-43	2.9999999999999953e-05
122600	7.006492321624085e-43	2.9999999999999953e-05
122700	7.006492321624085e-43	2.9999999999999953e-05
122800	7.006492321624085e-43	2.9999999999999953e-05
122900	7.006492321624085e-43	2.9999999999999953e-05
123000	7.006492321624085e-43	2.9999999999999953e-05
123100	7.006492321624085e-43	2.9999999999999953e-05
123200	7.006492321624085e-43	2.9999999999999953e-05
123300	7.006492321624085e-43	2.9999999999999953e-05
123400	7.006492321624085e-43	2.9999999999999953e-05
123500	7.006492321624085e-43	2.9999999999999953e-05
123600	7.006492321624085e-43	2.9999999999999953e-05
123700	7.006492321624085e-43	2.9999999999999953e-05
123800	7.006492321624085e-43	2.9999999999999953e-05
123900	7.006492321624085e-43	2.9999999999999953e-05
124000	7.006492321624085e-43	2.9999999999999953e-05
124100	7.006492321624085e-43	2.9999999999999953e-05
124200	7.006492321624085e-43	2.9999999999999953e-05
124300	7.006492321624085e-43	2.9999999999999953e-05
124400	7.006492321624085e-43	2.9999999999999953e-05
124500	7.006492321624085e-43	2.9999999999999953e-05
124600	7.006492321624085e-43	2.9999999999999953e-05
124700	7.006492321624085e-43	2.9999999999999953e-05
124800	7.006492321624085e-43	2.9999999999999953e-05
124900	7.006492321624085e-43	2.9999999999999953e-05
125000	7.006492321624085e-43	2.9999999999999953e-05
