MCS 	 ContactEnergy 
4285 	 17592.0
4286 	 17194.0
4287 	 17198.0
4288 	 17244.0
4289 	 17260.0
4290 	 17472.0
4291 	 17448.0
4292 	 17528.0
4293 	 17378.0
4294 	 17506.0
4295 	 17392.0
4296 	 17334.0
4297 	 17304.0
4298 	 17234.0
4299 	 17298.0
4300 	 17240.0
4301 	 17132.0
4302 	 17160.0
4303 	 17222.0
4304 	 17266.0
4305 	 17366.0
4306 	 17354.0
4307 	 17488.0
4308 	 17382.0
4309 	 17292.0
4310 	 17276.0
4311 	 17368.0
4312 	 17350.0
4313 	 17384.0
4314 	 17210.0
4315 	 17312.0
4316 	 17320.0
4317 	 17254.0
4318 	 17154.0
4319 	 17202.0
4320 	 17254.0
4321 	 17350.0
4322 	 17380.0
4323 	 17326.0
4324 	 17270.0
4325 	 17194.0
4326 	 17324.0
4327 	 17298.0
4328 	 17362.0
4329 	 17454.0
4330 	 17360.0
4331 	 17364.0
4332 	 17444.0
4333 	 17528.0
4334 	 17398.0
4335 	 17150.0
4336 	 17218.0
4337 	 17408.0
4338 	 17220.0
4339 	 17372.0
4340 	 17346.0
4341 	 17570.0
4342 	 17622.0
4343 	 17550.0
4344 	 17586.0
4345 	 17638.0
4346 	 17542.0
4347 	 17506.0
4348 	 17720.0
4349 	 17654.0
4350 	 17514.0
4351 	 17486.0
4352 	 17378.0
4353 	 17262.0
4354 	 17234.0
4355 	 17342.0
4356 	 17294.0
4357 	 17398.0
4358 	 17386.0
4359 	 17222.0
4360 	 17350.0
4361 	 17190.0
4362 	 17222.0
4363 	 17262.0
4364 	 17302.0
4365 	 17334.0
4366 	 17344.0
4367 	 17432.0
4368 	 17412.0
4369 	 17484.0
4370 	 17422.0
4371 	 17592.0
4372 	 17426.0
4373 	 17378.0
4374 	 17244.0
4375 	 17176.0
4376 	 17058.0
4377 	 17112.0
4378 	 17142.0
4379 	 17160.0
4380 	 17158.0
4381 	 17390.0
4382 	 17336.0
4383 	 17506.0
4384 	 17314.0
4385 	 17352.0
4386 	 17156.0
4387 	 17276.0
4388 	 17280.0
4389 	 17340.0
4390 	 17484.0
4391 	 17400.0
4392 	 17330.0
4393 	 17192.0
4394 	 17380.0
4395 	 17298.0
4396 	 17486.0
4397 	 17276.0
4398 	 17438.0
4399 	 17314.0
4400 	 17382.0
4401 	 17192.0
4402 	 17322.0
4403 	 17206.0
4404 	 17238.0
4405 	 17222.0
4406 	 17220.0
4407 	 17358.0
4408 	 17474.0
4409 	 17372.0
4410 	 17378.0
4411 	 17466.0
4412 	 17378.0
4413 	 17402.0
4414 	 17372.0
4415 	 17232.0
4416 	 17196.0
4417 	 17178.0
4418 	 17386.0
4419 	 17380.0
4420 	 17464.0
4421 	 17488.0
4422 	 17632.0
4423 	 17428.0
4424 	 17618.0
4425 	 17594.0
4426 	 17464.0
4427 	 17528.0
4428 	 17352.0
4429 	 17488.0
4430 	 17414.0
4431 	 17486.0
4432 	 17536.0
4433 	 17646.0
4434 	 17458.0
4435 	 17418.0
4436 	 17406.0
4437 	 17400.0
4438 	 17486.0
4439 	 17518.0
4440 	 17454.0
4441 	 17478.0
4442 	 17466.0
4443 	 17390.0
4444 	 17378.0
4445 	 17288.0
4446 	 17424.0
4447 	 17474.0
4448 	 17514.0
4449 	 17558.0
4450 	 17362.0
4451 	 17330.0
4452 	 17422.0
4453 	 17166.0
4454 	 17302.0
4455 	 17330.0
4456 	 17318.0
4457 	 17306.0
4458 	 17362.0
4459 	 17218.0
4460 	 17196.0
4461 	 17190.0
4462 	 17312.0
4463 	 17284.0
4464 	 17130.0
4465 	 17202.0
4466 	 17150.0
4467 	 17162.0
4468 	 17352.0
4469 	 17230.0
4470 	 17122.0
4471 	 17130.0
4472 	 17158.0
4473 	 17124.0
4474 	 17108.0
4475 	 17240.0
4476 	 17148.0
4477 	 17246.0
4478 	 17034.0
4479 	 17064.0
4480 	 17072.0
4481 	 17138.0
4482 	 17156.0
4483 	 17254.0
4484 	 17160.0
4485 	 17060.0
4486 	 17138.0
4487 	 17074.0
4488 	 17114.0
4489 	 17286.0
4490 	 17322.0
4491 	 17358.0
4492 	 17434.0
4493 	 17200.0
4494 	 17218.0
4495 	 17134.0
4496 	 17146.0
4497 	 17242.0
4498 	 17260.0
4499 	 17190.0
4500 	 17108.0
4501 	 17048.0
4502 	 17316.0
4503 	 17204.0
4504 	 17308.0
4505 	 17160.0
4506 	 17364.0
4507 	 17220.0
4508 	 17324.0
4509 	 17312.0
4510 	 17306.0
4511 	 17480.0
4512 	 17212.0
4513 	 17124.0
4514 	 17064.0
4515 	 17138.0
4516 	 17224.0
4517 	 17068.0
4518 	 17110.0
4519 	 17252.0
4520 	 17192.0
4521 	 17370.0
4522 	 17352.0
4523 	 17234.0
4524 	 17268.0
4525 	 17312.0
4526 	 17150.0
4527 	 17002.0
4528 	 17006.0
4529 	 17230.0
4530 	 17150.0
4531 	 17164.0
4532 	 17040.0
4533 	 17044.0
4534 	 17174.0
4535 	 17114.0
4536 	 17114.0
4537 	 17062.0
4538 	 17166.0
4539 	 17316.0
4540 	 17274.0
4541 	 17330.0
4542 	 17182.0
4543 	 17072.0
4544 	 17128.0
4545 	 17160.0
4546 	 17092.0
4547 	 17088.0
4548 	 17122.0
4549 	 17218.0
4550 	 17362.0
4551 	 17226.0
4552 	 17118.0
4553 	 17330.0
4554 	 17434.0
4555 	 17358.0
4556 	 17274.0
4557 	 17202.0
4558 	 17362.0
4559 	 17244.0
4560 	 17368.0
4561 	 17280.0
4562 	 17284.0
4563 	 17232.0
4564 	 17310.0
4565 	 17174.0
4566 	 17236.0
4567 	 17146.0
4568 	 17218.0
4569 	 17082.0
4570 	 17328.0
4571 	 17212.0
4572 	 17168.0
4573 	 17218.0
4574 	 17006.0
4575 	 17058.0
4576 	 17152.0
4577 	 17190.0
4578 	 17158.0
4579 	 17052.0
4580 	 17060.0
4581 	 17232.0
4582 	 17264.0
4583 	 17288.0
4584 	 17438.0
4585 	 17338.0
4586 	 17280.0
4587 	 17056.0
4588 	 17122.0
4589 	 17280.0
4590 	 17236.0
4591 	 17228.0
4592 	 17156.0
4593 	 17330.0
4594 	 17398.0
4595 	 17284.0
4596 	 17400.0
4597 	 17532.0
4598 	 17364.0
4599 	 17322.0
4600 	 17446.0
4601 	 17346.0
4602 	 17180.0
4603 	 17224.0
4604 	 17300.0
4605 	 17376.0
4606 	 17388.0
4607 	 17424.0
4608 	 17450.0
4609 	 17300.0
4610 	 17144.0
4611 	 17244.0
4612 	 17310.0
4613 	 17286.0
4614 	 17402.0
4615 	 17330.0
4616 	 17286.0
4617 	 17182.0
4618 	 17344.0
4619 	 17268.0
4620 	 17212.0
4621 	 17268.0
4622 	 17258.0
4623 	 17358.0
4624 	 17392.0
4625 	 17324.0
4626 	 17354.0
4627 	 17370.0
4628 	 17350.0
4629 	 17462.0
4630 	 17390.0
4631 	 17306.0
4632 	 17418.0
4633 	 17288.0
4634 	 17352.0
4635 	 17488.0
4636 	 17308.0
4637 	 17256.0
4638 	 17166.0
4639 	 17244.0
4640 	 17286.0
4641 	 17392.0
4642 	 17344.0
4643 	 17240.0
4644 	 17280.0
4645 	 17312.0
4646 	 17480.0
4647 	 17364.0
4648 	 17176.0
4649 	 17256.0
4650 	 17168.0
4651 	 17280.0
4652 	 17320.0
4653 	 17294.0
4654 	 17178.0
4655 	 17234.0
4656 	 17182.0
4657 	 17298.0
4658 	 17262.0
4659 	 17430.0
4660 	 17330.0
4661 	 17342.0
4662 	 17404.0
4663 	 17244.0
4664 	 17284.0
4665 	 17278.0
4666 	 17306.0
4667 	 17282.0
4668 	 17386.0
4669 	 17452.0
4670 	 17392.0
4671 	 17320.0
4672 	 17394.0
4673 	 17378.0
4674 	 17324.0
4675 	 17332.0
4676 	 17436.0
4677 	 17192.0
4678 	 17420.0
4679 	 17156.0
4680 	 17334.0
4681 	 17310.0
4682 	 17352.0
4683 	 17308.0
4684 	 17276.0
4685 	 17324.0
4686 	 17292.0
4687 	 17440.0
4688 	 17376.0
4689 	 17354.0
4690 	 17386.0
4691 	 17350.0
4692 	 17378.0
4693 	 17242.0
4694 	 17384.0
4695 	 17356.0
4696 	 17188.0
4697 	 17266.0
4698 	 17320.0
4699 	 17228.0
4700 	 17448.0
4701 	 17254.0
4702 	 17280.0
4703 	 17220.0
4704 	 17308.0
4705 	 17338.0
4706 	 17292.0
4707 	 17086.0
4708 	 17064.0
4709 	 17198.0
4710 	 17240.0
4711 	 17448.0
4712 	 17322.0
4713 	 17370.0
4714 	 17320.0
4715 	 17240.0
4716 	 17346.0
4717 	 17516.0
4718 	 17472.0
4719 	 17288.0
4720 	 17470.0
4721 	 17246.0
4722 	 17424.0
4723 	 17390.0
4724 	 17508.0
4725 	 17684.0
4726 	 17506.0
4727 	 17358.0
4728 	 17270.0
4729 	 17496.0
4730 	 17484.0
4731 	 17518.0
4732 	 17334.0
4733 	 17170.0
4734 	 17276.0
4735 	 17296.0
4736 	 17260.0
4737 	 17290.0
4738 	 17282.0
4739 	 17190.0
4740 	 17296.0
4741 	 17278.0
4742 	 17390.0
4743 	 17462.0
4744 	 17224.0
4745 	 17396.0
4746 	 17354.0
4747 	 17270.0
4748 	 17104.0
4749 	 17200.0
4750 	 17286.0
4751 	 17362.0
4752 	 17230.0
4753 	 17248.0
4754 	 17296.0
4755 	 17302.0
4756 	 17254.0
4757 	 17330.0
4758 	 17242.0
4759 	 17254.0
4760 	 17274.0
4761 	 17394.0
4762 	 17526.0
4763 	 17430.0
4764 	 17362.0
4765 	 17492.0
4766 	 17392.0
4767 	 17330.0
4768 	 17498.0
4769 	 17474.0
4770 	 17368.0
4771 	 17400.0
4772 	 17366.0
4773 	 17370.0
4774 	 17292.0
4775 	 17438.0
4776 	 17444.0
4777 	 17474.0
4778 	 17386.0
4779 	 17392.0
4780 	 17482.0
4781 	 17250.0
4782 	 17224.0
4783 	 17434.0
4784 	 17404.0
4785 	 17576.0
4786 	 17548.0
4787 	 17390.0
4788 	 17490.0
4789 	 17314.0
4790 	 17366.0
4791 	 17250.0
4792 	 17150.0
4793 	 17160.0
4794 	 17182.0
4795 	 17292.0
4796 	 17366.0
4797 	 17416.0
4798 	 17296.0
4799 	 17312.0
4800 	 17218.0
4801 	 17148.0
4802 	 17300.0
4803 	 17452.0
4804 	 17196.0
4805 	 17142.0
4806 	 17106.0
4807 	 17094.0
4808 	 17178.0
4809 	 17106.0
4810 	 17168.0
4811 	 17290.0
4812 	 17432.0
4813 	 17308.0
4814 	 17274.0
4815 	 17426.0
4816 	 17394.0
4817 	 17346.0
4818 	 17294.0
4819 	 17298.0
4820 	 17118.0
4821 	 17170.0
4822 	 17254.0
4823 	 17282.0
4824 	 17148.0
4825 	 17308.0
4826 	 17240.0
4827 	 17196.0
4828 	 17206.0
4829 	 17268.0
4830 	 17296.0
4831 	 17202.0
4832 	 17136.0
4833 	 17056.0
4834 	 16986.0
4835 	 17154.0
4836 	 17088.0
4837 	 16956.0
4838 	 16974.0
4839 	 17176.0
4840 	 17052.0
4841 	 17136.0
4842 	 17160.0
4843 	 17180.0
4844 	 17248.0
4845 	 17248.0
4846 	 17260.0
4847 	 17152.0
4848 	 17194.0
4849 	 17090.0
4850 	 17014.0
4851 	 17268.0
4852 	 17136.0
4853 	 16926.0
4854 	 17070.0
4855 	 17110.0
4856 	 17222.0
4857 	 17256.0
4858 	 17084.0
4859 	 16910.0
4860 	 16838.0
4861 	 16866.0
4862 	 17064.0
4863 	 16952.0
4864 	 16868.0
4865 	 16966.0
4866 	 17086.0
4867 	 16986.0
4868 	 17054.0
4869 	 17218.0
4870 	 17316.0
4871 	 17144.0
4872 	 17272.0
4873 	 17320.0
4874 	 17450.0
4875 	 17394.0
4876 	 17328.0
4877 	 17210.0
4878 	 17190.0
4879 	 17240.0
4880 	 17176.0
4881 	 17176.0
4882 	 17246.0
4883 	 17344.0
4884 	 17160.0
4885 	 17056.0
4886 	 17020.0
4887 	 17014.0
4888 	 17062.0
4889 	 17270.0
4890 	 17212.0
4891 	 17116.0
4892 	 17098.0
4893 	 17180.0
4894 	 17306.0
4895 	 17292.0
4896 	 17160.0
4897 	 17070.0
4898 	 17300.0
4899 	 17242.0
4900 	 17046.0
4901 	 17036.0
4902 	 17052.0
4903 	 16946.0
4904 	 16830.0
4905 	 17066.0
4906 	 17244.0
4907 	 17232.0
4908 	 17240.0
4909 	 16944.0
4910 	 17092.0
4911 	 17070.0
4912 	 17302.0
4913 	 17404.0
4914 	 17468.0
4915 	 17242.0
4916 	 17292.0
4917 	 16982.0
4918 	 17030.0
4919 	 17090.0
4920 	 17082.0
4921 	 17200.0
4922 	 17224.0
4923 	 17278.0
4924 	 17300.0
4925 	 17254.0
4926 	 17542.0
4927 	 17340.0
4928 	 17266.0
4929 	 17312.0
4930 	 17358.0
4931 	 17258.0
4932 	 17214.0
4933 	 17290.0
4934 	 17374.0
4935 	 17376.0
4936 	 17320.0
4937 	 17384.0
4938 	 17176.0
4939 	 17264.0
4940 	 17290.0
4941 	 17126.0
4942 	 17252.0
4943 	 17224.0
4944 	 17284.0
4945 	 17298.0
4946 	 17250.0
4947 	 17222.0
4948 	 17298.0
4949 	 17362.0
4950 	 17374.0
4951 	 17330.0
4952 	 17410.0
4953 	 17370.0
4954 	 17424.0
4955 	 17444.0
4956 	 17268.0
4957 	 17324.0
4958 	 17254.0
4959 	 17244.0
4960 	 17242.0
4961 	 17066.0
4962 	 17358.0
4963 	 17200.0
4964 	 17220.0
4965 	 17236.0
4966 	 17064.0
4967 	 16994.0
4968 	 17054.0
4969 	 17176.0
4970 	 17172.0
4971 	 17064.0
4972 	 17152.0
4973 	 17246.0
4974 	 17248.0
4975 	 17158.0
4976 	 17212.0
4977 	 17206.0
4978 	 17370.0
4979 	 17272.0
4980 	 17340.0
4981 	 17244.0
4982 	 17150.0
4983 	 17126.0
4984 	 17152.0
4985 	 17260.0
4986 	 17182.0
4987 	 17102.0
4988 	 17166.0
4989 	 17142.0
4990 	 17026.0
4991 	 16958.0
4992 	 17002.0
4993 	 17022.0
4994 	 17010.0
4995 	 17094.0
4996 	 17192.0
4997 	 17032.0
4998 	 17350.0
4999 	 17062.0
5000 	 17122.0
5001 	 17202.0
5002 	 17146.0
5003 	 17200.0
5004 	 17116.0
5005 	 17038.0
5006 	 17238.0
5007 	 17074.0
5008 	 17182.0
5009 	 17328.0
5010 	 17256.0
5011 	 17164.0
5012 	 17226.0
5013 	 17258.0
5014 	 17462.0
5015 	 17346.0
5016 	 17266.0
5017 	 17262.0
5018 	 17250.0
5019 	 17070.0
5020 	 17334.0
5021 	 17278.0
5022 	 17246.0
5023 	 17094.0
5024 	 17164.0
5025 	 17298.0
5026 	 17326.0
5027 	 17130.0
5028 	 17136.0
5029 	 17052.0
5030 	 17294.0
5031 	 17440.0
5032 	 17536.0
5033 	 17416.0
5034 	 17460.0
5035 	 17422.0
5036 	 17210.0
5037 	 17280.0
5038 	 17200.0
5039 	 17330.0
5040 	 17366.0
5041 	 17482.0
5042 	 17418.0
5043 	 17346.0
5044 	 17294.0
5045 	 17364.0
5046 	 17072.0
5047 	 17232.0
5048 	 17160.0
5049 	 17188.0
5050 	 17366.0
5051 	 17458.0
5052 	 17310.0
5053 	 17356.0
5054 	 17088.0
5055 	 17232.0
5056 	 17264.0
5057 	 17252.0
5058 	 17352.0
5059 	 17408.0
5060 	 17460.0
5061 	 17276.0
5062 	 17244.0
5063 	 17252.0
5064 	 17452.0
5065 	 17402.0
5066 	 17402.0
5067 	 17354.0
5068 	 17320.0
5069 	 17250.0
5070 	 17378.0
5071 	 17576.0
5072 	 17484.0
5073 	 17464.0
5074 	 17248.0
5075 	 17244.0
5076 	 17226.0
5077 	 17264.0
5078 	 17212.0
5079 	 17414.0
5080 	 17390.0
5081 	 17326.0
5082 	 17234.0
5083 	 17274.0
5084 	 17362.0
5085 	 17492.0
5086 	 17340.0
5087 	 17304.0
5088 	 17428.0
5089 	 17326.0
5090 	 17228.0
5091 	 17314.0
5092 	 17370.0
5093 	 17382.0
5094 	 17354.0
5095 	 17294.0
5096 	 17256.0
5097 	 17258.0
5098 	 17318.0
5099 	 17274.0
5100 	 17182.0
5101 	 17262.0
5102 	 17288.0
5103 	 17302.0
5104 	 17318.0
5105 	 17618.0
5106 	 17548.0
5107 	 17482.0
5108 	 17370.0
5109 	 17382.0
5110 	 17460.0
5111 	 17460.0
5112 	 17312.0
5113 	 17386.0
5114 	 17290.0
5115 	 17448.0
5116 	 17240.0
5117 	 17228.0
5118 	 17040.0
5119 	 17196.0
5120 	 17214.0
5121 	 17484.0
5122 	 17532.0
5123 	 17282.0
5124 	 17228.0
5125 	 17320.0
5126 	 17268.0
5127 	 17340.0
5128 	 17444.0
5129 	 17424.0
5130 	 17548.0
5131 	 17406.0
5132 	 17480.0
5133 	 17424.0
5134 	 17320.0
5135 	 17370.0
5136 	 17462.0
5137 	 17348.0
5138 	 17440.0
5139 	 17344.0
5140 	 17276.0
5141 	 17292.0
5142 	 17416.0
5143 	 17442.0
5144 	 17194.0
5145 	 17108.0
5146 	 17336.0
5147 	 17388.0
5148 	 17420.0
5149 	 17432.0
5150 	 17464.0
5151 	 17488.0
5152 	 17350.0
5153 	 17428.0
5154 	 17540.0
5155 	 17550.0
5156 	 17486.0
5157 	 17350.0
5158 	 17304.0
5159 	 17248.0
5160 	 17332.0
5161 	 17280.0
5162 	 17340.0
5163 	 17478.0
5164 	 17416.0
5165 	 17256.0
5166 	 17212.0
5167 	 17530.0
5168 	 17482.0
5169 	 17614.0
5170 	 17642.0
5171 	 17386.0
5172 	 17448.0
5173 	 17564.0
5174 	 17508.0
5175 	 17508.0
5176 	 17528.0
5177 	 17528.0
5178 	 17528.0
5179 	 17630.0
5180 	 17570.0
5181 	 17392.0
5182 	 17408.0
5183 	 17434.0
5184 	 17318.0
5185 	 17354.0
5186 	 17398.0
5187 	 17410.0
5188 	 17324.0
5189 	 17496.0
5190 	 17368.0
5191 	 17472.0
5192 	 17414.0
5193 	 17514.0
5194 	 17456.0
5195 	 17464.0
5196 	 17428.0
5197 	 17488.0
5198 	 17364.0
5199 	 17356.0
5200 	 17204.0
5201 	 17328.0
5202 	 17256.0
5203 	 17296.0
5204 	 17412.0
5205 	 17334.0
5206 	 17328.0
5207 	 17216.0
5208 	 17388.0
5209 	 17482.0
5210 	 17536.0
5211 	 17194.0
5212 	 17396.0
5213 	 17444.0
5214 	 17504.0
5215 	 17476.0
5216 	 17460.0
5217 	 17508.0
5218 	 17284.0
5219 	 17344.0
5220 	 17332.0
5221 	 17292.0
5222 	 17336.0
5223 	 17328.0
5224 	 17418.0
5225 	 17182.0
5226 	 17294.0
5227 	 17360.0
5228 	 17344.0
5229 	 17312.0
5230 	 17212.0
5231 	 17210.0
5232 	 17402.0
5233 	 17436.0
5234 	 17274.0
5235 	 17426.0
5236 	 17330.0
5237 	 17242.0
5238 	 17284.0
5239 	 17460.0
5240 	 17452.0
5241 	 17352.0
5242 	 17284.0
5243 	 17324.0
5244 	 17416.0
5245 	 17516.0
5246 	 17468.0
5247 	 17456.0
5248 	 17422.0
5249 	 17320.0
5250 	 17404.0
5251 	 17432.0
5252 	 17388.0
5253 	 17418.0
5254 	 17576.0
5255 	 17504.0
5256 	 17356.0
5257 	 17460.0
5258 	 17462.0
5259 	 17518.0
5260 	 17374.0
5261 	 17418.0
5262 	 17714.0
5263 	 17470.0
5264 	 17426.0
5265 	 17398.0
5266 	 17504.0
5267 	 17418.0
5268 	 17356.0
5269 	 17284.0
5270 	 17238.0
5271 	 17088.0
5272 	 17104.0
5273 	 17042.0
5274 	 17382.0
5275 	 17386.0
5276 	 17302.0
5277 	 17258.0
5278 	 17248.0
5279 	 17368.0
5280 	 17388.0
5281 	 17212.0
5282 	 17148.0
5283 	 17292.0
5284 	 17366.0
5285 	 17242.0
5286 	 17156.0
5287 	 17220.0
5288 	 17148.0
5289 	 17100.0
5290 	 17004.0
5291 	 17184.0
5292 	 17288.0
5293 	 17274.0
5294 	 17366.0
5295 	 17398.0
5296 	 17308.0
5297 	 17348.0
5298 	 17492.0
5299 	 17324.0
5300 	 17410.0
5301 	 17318.0
5302 	 17290.0
5303 	 17630.0
5304 	 17498.0
5305 	 17498.0
5306 	 17246.0
5307 	 17256.0
5308 	 17184.0
5309 	 17244.0
5310 	 17306.0
5311 	 17446.0
5312 	 17570.0
5313 	 17384.0
5314 	 17414.0
5315 	 17358.0
5316 	 17246.0
5317 	 17200.0
5318 	 17402.0
5319 	 17310.0
5320 	 17200.0
5321 	 17248.0
5322 	 17272.0
5323 	 17314.0
5324 	 17270.0
5325 	 17304.0
5326 	 17488.0
5327 	 17216.0
5328 	 17246.0
5329 	 17382.0
5330 	 17274.0
5331 	 17188.0
5332 	 17162.0
5333 	 17262.0
5334 	 17288.0
5335 	 17394.0
5336 	 17096.0
5337 	 17176.0
5338 	 17214.0
5339 	 17276.0
5340 	 17304.0
5341 	 17238.0
5342 	 17208.0
5343 	 17234.0
5344 	 17362.0
5345 	 17366.0
5346 	 17254.0
5347 	 17346.0
5348 	 17342.0
5349 	 17266.0
5350 	 17420.0
5351 	 17428.0
5352 	 17336.0
5353 	 17320.0
5354 	 17244.0
5355 	 17462.0
5356 	 17564.0
5357 	 17408.0
5358 	 17302.0
5359 	 17546.0
5360 	 17446.0
5361 	 17480.0
5362 	 17154.0
5363 	 17292.0
5364 	 17288.0
5365 	 17202.0
5366 	 17150.0
5367 	 17236.0
5368 	 17142.0
5369 	 17380.0
5370 	 17144.0
5371 	 17176.0
5372 	 17312.0
5373 	 17198.0
5374 	 17264.0
5375 	 17434.0
5376 	 17426.0
5377 	 17318.0
5378 	 17386.0
5379 	 17470.0
5380 	 17402.0
5381 	 17270.0
5382 	 17342.0
5383 	 17314.0
5384 	 17240.0
5385 	 17406.0
5386 	 17204.0
5387 	 17264.0
5388 	 17056.0
5389 	 17140.0
5390 	 17280.0
5391 	 17090.0
5392 	 17080.0
5393 	 17000.0
5394 	 17024.0
5395 	 17024.0
5396 	 17080.0
5397 	 17112.0
5398 	 17074.0
5399 	 17022.0
5400 	 17170.0
5401 	 17446.0
5402 	 17602.0
5403 	 17732.0
5404 	 17460.0
5405 	 17368.0
5406 	 17424.0
5407 	 17446.0
5408 	 17376.0
5409 	 17438.0
5410 	 17344.0
5411 	 17316.0
5412 	 17436.0
5413 	 17404.0
5414 	 17280.0
5415 	 17258.0
5416 	 17240.0
5417 	 17402.0
5418 	 17336.0
5419 	 17408.0
5420 	 17548.0
5421 	 17560.0
5422 	 17428.0
5423 	 17546.0
5424 	 17430.0
5425 	 17336.0
5426 	 17232.0
5427 	 17206.0
5428 	 17134.0
5429 	 17258.0
5430 	 17260.0
5431 	 17414.0
5432 	 17222.0
5433 	 17310.0
5434 	 17300.0
5435 	 17272.0
5436 	 17408.0
5437 	 17452.0
5438 	 17280.0
5439 	 17254.0
5440 	 17282.0
5441 	 17324.0
5442 	 17140.0
5443 	 17224.0
5444 	 17208.0
5445 	 17080.0
5446 	 17192.0
5447 	 17124.0
5448 	 17126.0
5449 	 17170.0
5450 	 17254.0
5451 	 17256.0
5452 	 17372.0
5453 	 17486.0
5454 	 17562.0
5455 	 17452.0
5456 	 17500.0
5457 	 17352.0
5458 	 17304.0
5459 	 17386.0
5460 	 17254.0
5461 	 17294.0
5462 	 17266.0
5463 	 17266.0
5464 	 17212.0
5465 	 17296.0
5466 	 17270.0
5467 	 17524.0
5468 	 17504.0
5469 	 17296.0
5470 	 17522.0
5471 	 17332.0
5472 	 17450.0
5473 	 17250.0
5474 	 17290.0
5475 	 17202.0
5476 	 17128.0
5477 	 17130.0
5478 	 17226.0
5479 	 17290.0
5480 	 17306.0
5481 	 17466.0
5482 	 17196.0
5483 	 17328.0
5484 	 17304.0
5485 	 17374.0
5486 	 17466.0
5487 	 17476.0
5488 	 17502.0
5489 	 17366.0
5490 	 17334.0
5491 	 17394.0
5492 	 17434.0
5493 	 17310.0
5494 	 17310.0
5495 	 17060.0
5496 	 17002.0
5497 	 17162.0
5498 	 17262.0
5499 	 17264.0
5500 	 17376.0
5501 	 17258.0
5502 	 17182.0
5503 	 17126.0
5504 	 17092.0
5505 	 17112.0
5506 	 16946.0
5507 	 16946.0
5508 	 17022.0
5509 	 17318.0
5510 	 17336.0
5511 	 17114.0
5512 	 17122.0
5513 	 17204.0
5514 	 17230.0
5515 	 17198.0
5516 	 17070.0
5517 	 17126.0
5518 	 17172.0
5519 	 17140.0
5520 	 17200.0
5521 	 17136.0
5522 	 17208.0
5523 	 17182.0
5524 	 17230.0
5525 	 17230.0
5526 	 17236.0
5527 	 17172.0
5528 	 17178.0
5529 	 17076.0
5530 	 17102.0
5531 	 17126.0
5532 	 17088.0
5533 	 17160.0
5534 	 17218.0
5535 	 17332.0
5536 	 17232.0
5537 	 17160.0
5538 	 17404.0
5539 	 17390.0
5540 	 17312.0
5541 	 17174.0
5542 	 17088.0
5543 	 17264.0
5544 	 17208.0
5545 	 17182.0
5546 	 17212.0
5547 	 17292.0
5548 	 17300.0
5549 	 17254.0
5550 	 17448.0
5551 	 17674.0
5552 	 17576.0
5553 	 17490.0
5554 	 17474.0
5555 	 17344.0
5556 	 17338.0
5557 	 17144.0
5558 	 17210.0
5559 	 17186.0
5560 	 17128.0
5561 	 17170.0
5562 	 17128.0
5563 	 17108.0
5564 	 17090.0
5565 	 17108.0
5566 	 17000.0
5567 	 17182.0
5568 	 17118.0
5569 	 17368.0
5570 	 17422.0
5571 	 17392.0
5572 	 17372.0
5573 	 17282.0
5574 	 17254.0
5575 	 17196.0
5576 	 17336.0
5577 	 17194.0
5578 	 17140.0
5579 	 17236.0
5580 	 17276.0
5581 	 17326.0
5582 	 17240.0
5583 	 17320.0
5584 	 17448.0
5585 	 17286.0
5586 	 17306.0
5587 	 17386.0
5588 	 17328.0
5589 	 17176.0
5590 	 17080.0
5591 	 16996.0
5592 	 17148.0
5593 	 17128.0
5594 	 17060.0
5595 	 17008.0
5596 	 17190.0
5597 	 17232.0
5598 	 17232.0
5599 	 17088.0
5600 	 17068.0
5601 	 17196.0
5602 	 17148.0
5603 	 17352.0
5604 	 17294.0
5605 	 17218.0
5606 	 17230.0
5607 	 17338.0
5608 	 17334.0
5609 	 17106.0
5610 	 17062.0
5611 	 17136.0
5612 	 17310.0
5613 	 17184.0
5614 	 17104.0
5615 	 17224.0
5616 	 17326.0
5617 	 17480.0
5618 	 17184.0
5619 	 17176.0
5620 	 17252.0
5621 	 17284.0
5622 	 17290.0
5623 	 17320.0
5624 	 17216.0
5625 	 17238.0
5626 	 17376.0
5627 	 17234.0
5628 	 17290.0
5629 	 17324.0
5630 	 17292.0
5631 	 17184.0
5632 	 17252.0
5633 	 17508.0
5634 	 17252.0
5635 	 17344.0
5636 	 17244.0
5637 	 17112.0
5638 	 17286.0
5639 	 17166.0
5640 	 17220.0
5641 	 17264.0
5642 	 17122.0
5643 	 17040.0
5644 	 17090.0
5645 	 17238.0
5646 	 17088.0
5647 	 17056.0
5648 	 17152.0
5649 	 17174.0
5650 	 17030.0
5651 	 17118.0
5652 	 17194.0
5653 	 17186.0
5654 	 17270.0
5655 	 17326.0
5656 	 17274.0
5657 	 17154.0
5658 	 17190.0
5659 	 17160.0
5660 	 17304.0
5661 	 17396.0
5662 	 17288.0
5663 	 17272.0
5664 	 17378.0
5665 	 17320.0
5666 	 17294.0
5667 	 17238.0
5668 	 17160.0
5669 	 17472.0
5670 	 17484.0
5671 	 17442.0
5672 	 17408.0
5673 	 17360.0
5674 	 17382.0
5675 	 17250.0
5676 	 17166.0
5677 	 17186.0
5678 	 17218.0
5679 	 17410.0
5680 	 17186.0
5681 	 17100.0
5682 	 16930.0
